"branch_name","order_hour","Weekday","Forecast PRE_FILTER (CUSTOM)"
"Arin (Ab)",8,"Wed",0
"Arin (Ab)",8,"Thu",0
"Arin (Ab)",8,"Fri",0
"Arin (Ab)",8,"Sat",0
"Arin (Ab)",9,"Sun",0
"Arin (Ab)",9,"Mon",0
"Arin (Ab)",9,"Tue",0
"Arin (Ab)",9,"Wed",0
"Arin (Ab)",9,"Thu",0
"Arin (Ab)",9,"Fri",0
"Arin (Ab)",9,"Sat",0
"Arin (Ab)",10,"Sun",0
"Arin (Ab)",10,"Mon",0
"Arin (Ab)",10,"Tue",0
"Arin (Ab)",10,"Wed",0
"Arin (Ab)",10,"Thu",0
"Arin (Ab)",10,"Fri",0
"Arin (Ab)",10,"Sat",0
"Arin (Ab)",11,"Sun",0
"Arin (Ab)",11,"Mon",0.8010527064513835
"Arin (Ab)",11,"Tue",0
"Arin (Ab)",11,"Wed",0
"Arin (Ab)",11,"Thu",0.8010527064513835
"Arin (Ab)",11,"Fri",0
"Arin (Ab)",11,"Sat",0
"Arin (Ab)",12,"Sun",0
"Arin (Ab)",12,"Mon",0
"Arin (Ab)",12,"Tue",0
"Arin (Ab)",12,"Wed",1.602105412902767
"Arin (Ab)",12,"Thu",0
"Arin (Ab)",12,"Fri",0
"Arin (Ab)",12,"Sat",0
"Arin (Ab)",13,"Sun",1.602105412902767
"Arin (Ab)",13,"Mon",1.602105412902767
"Arin (Ab)",13,"Tue",1.602105412902767
"Arin (Ab)",13,"Wed",0.8010527064513835
"Arin (Ab)",13,"Thu",0.8010527064513835
"Arin (Ab)",13,"Fri",0.8010527064513835
"Arin (Ab)",13,"Sat",0
"Arin (Ab)",14,"Sun",0.8010527064513835
"Arin (Ab)",14,"Mon",0.8010527064513835
"Arin (Ab)",14,"Tue",0.8010527064513835
"Arin (Ab)",14,"Wed",1.602105412902767
"Arin (Ab)",14,"Thu",0.8010527064513835
"Arin (Ab)",14,"Fri",0
"Arin (Ab)",14,"Sat",0
"Arin (Ab)",15,"Sun",0
"Arin (Ab)",15,"Mon",1.602105412902767
"Arin (Ab)",15,"Tue",0
"Arin (Ab)",15,"Wed",1.602105412902767
"Arin (Ab)",15,"Thu",0.8010527064513835
"Arin (Ab)",15,"Fri",0.8010527064513835
"Arin (Ab)",15,"Sat",0.8010527064513835
"Arin (Ab)",16,"Sun",0
"Arin (Ab)",16,"Mon",0.8010527064513835
"Arin (Ab)",16,"Tue",0
"Arin (Ab)",16,"Wed",0.8010527064513835
"Arin (Ab)",16,"Thu",0
"Arin (Ab)",16,"Fri",0
"Arin (Ab)",16,"Sat",0.8010527064513835
"Arin (Ab)",17,"Sun",1.602105412902767
"Arin (Ab)",17,"Mon",0
"Arin (Ab)",17,"Tue",0
"Arin (Ab)",17,"Wed",0.8010527064513835
"Arin (Ab)",17,"Thu",0.8010527064513835
"Arin (Ab)",17,"Fri",2.4031581193541505
"Arin (Ab)",17,"Sat",0.8010527064513835
"Arin (Ab)",18,"Sun",0
"Arin (Ab)",18,"Mon",0
"Arin (Ab)",18,"Tue",1.602105412902767
"Arin (Ab)",18,"Wed",2.4031581193541505
"Arin (Ab)",18,"Thu",1.602105412902767
"Arin (Ab)",18,"Fri",1.602105412902767
"Arin (Ab)",18,"Sat",2.4031581193541505
"Arin (Ab)",19,"Sun",2.4031581193541505
"Arin (Ab)",19,"Mon",0.8010527064513835
"Arin (Ab)",19,"Tue",0.8010527064513835
"Arin (Ab)",19,"Wed",1.602105412902767
"Arin (Ab)",19,"Thu",3.204210825805534
"Arin (Ab)",19,"Fri",4.806316238708301
"Arin (Ab)",19,"Sat",2.4031581193541505
"Arin (Ab)",20,"Sun",1.602105412902767
"Arin (Ab)",20,"Mon",1.602105412902767
"Arin (Ab)",20,"Tue",2.4031581193541505
"Arin (Ab)",20,"Wed",1.602105412902767
"Arin (Ab)",20,"Thu",4.005263532256917
"Arin (Ab)",20,"Fri",3.204210825805534
"Arin (Ab)",20,"Sat",0
"Arin (Ab)",21,"Sun",1.602105412902767
"Arin (Ab)",21,"Mon",0.8010527064513835
"Arin (Ab)",21,"Tue",6.408421651611068
"Arin (Ab)",21,"Wed",1.602105412902767
"Arin (Ab)",21,"Thu",2.4031581193541505
"Arin (Ab)",21,"Fri",4.806316238708301
"Arin (Ab)",21,"Sat",3.204210825805534
"Arin (Ab)",22,"Sun",2.4031581193541505
"Arin (Ab)",22,"Mon",2.4031581193541505
"Arin (Ab)",22,"Tue",0.8010527064513835
"Arin (Ab)",22,"Wed",0.8010527064513835
"Arin (Ab)",22,"Thu",2.4031581193541505
"Arin (Ab)",22,"Fri",0
"Arin (Ab)",22,"Sat",1.602105412902767
"Arin (Ab)",23,"Sun",0.8010527064513835
"Arin (Ab)",23,"Mon",1.602105412902767
"Arin (Ab)",23,"Tue",0
"Arin (Ab)",23,"Wed",0.8010527064513835
"Arin (Ab)",23,"Thu",0
"Arin (Ab)",23,"Fri",0
"Arin (Ab)",23,"Sat",0.8010527064513835
"Athir (D)",0,"Sun",
"Athir (D)",0,"Mon",
"Athir (D)",0,"Tue",
"Athir (D)",0,"Wed",
"Athir (D)",0,"Thu",
"Athir (D)",0,"Fri",
"Athir (D)",0,"Sat",
"Athir (D)",1,"Sun",
"Athir (D)",1,"Mon",
"Athir (D)",1,"Tue",
"Athir (D)",1,"Wed",
"Athir (D)",1,"Thu",
"Athir (D)",1,"Fri",
"Athir (D)",1,"Sat",
"Athir (D)",2,"Sun",
"Athir (D)",2,"Mon",
"Athir (D)",2,"Tue",
"Athir (D)",2,"Wed",
"Athir (D)",2,"Thu",
"Athir (D)",2,"Fri",
"Athir (D)",2,"Sat",
"Athir (D)",3,"Sun",
"Athir (D)",3,"Mon",
"Athir (D)",3,"Tue",
"Athir (D)",3,"Wed",
"Athir (D)",3,"Thu",
"Athir (D)",3,"Fri",
"Athir (D)",3,"Sat",
"Athir (D)",4,"Sun",
"Athir (D)",4,"Mon",
"Athir (D)",4,"Tue",
"Athir (D)",4,"Wed",
"Athir (D)",4,"Thu",
"Athir (D)",4,"Fri",
"Athir (D)",4,"Sat",
"Athir (D)",5,"Sun",
"Athir (D)",5,"Mon",
"Athir (D)",5,"Tue",
"Athir (D)",5,"Wed",
"Athir (D)",5,"Thu",
"Athir (D)",5,"Fri",
"Athir (D)",5,"Sat",
"Athir (D)",6,"Sun",
"Athir (D)",6,"Mon",
"Athir (D)",6,"Tue",
"Athir (D)",6,"Wed",
"Athir (D)",6,"Thu",
"Athir (D)",6,"Fri",
"Athir (D)",6,"Sat",
"Athir (D)",7,"Sun",
"Athir (D)",7,"Mon",
"Athir (D)",7,"Tue",
"Athir (D)",7,"Wed",
"Athir (D)",7,"Thu",
"Athir (D)",7,"Fri",
"Athir (D)",7,"Sat",
"Athir (D)",8,"Sun",
"Athir (D)",8,"Mon",
"Athir (D)",8,"Tue",
"Athir (D)",8,"Wed",
"Athir (D)",8,"Thu",
"Athir (D)",8,"Fri",
"Athir (D)",8,"Sat",
"Athir (D)",9,"Sun",
"Athir (D)",9,"Mon",
"Athir (D)",9,"Tue",
"Athir (D)",9,"Wed",
"Athir (D)",9,"Thu",
"Athir (D)",9,"Fri",
"Athir (D)",9,"Sat",
"Athir (D)",10,"Sun",
"Athir (D)",10,"Mon",
"Athir (D)",10,"Tue",
"Athir (D)",10,"Wed",
"Athir (D)",10,"Thu",
"Athir (D)",10,"Fri",
"Athir (D)",10,"Sat",
"Athir (D)",11,"Sun",
"Athir (D)",11,"Mon",
"Athir (D)",11,"Tue",
"Athir (D)",11,"Wed",
"Athir (D)",11,"Thu",
"Athir (D)",11,"Fri",
"Athir (D)",11,"Sat",
"Athir (D)",12,"Sun",
"Athir (D)",12,"Mon",
"Athir (D)",12,"Tue",
"Athir (D)",12,"Wed",
"Athir (D)",12,"Thu",
"Athir (D)",12,"Fri",
"Athir (D)",12,"Sat",
"Athir (D)",13,"Sun",
"Athir (D)",13,"Mon",
"Athir (D)",13,"Tue",
"Athir (D)",13,"Wed",
"Athir (D)",13,"Thu",
"Athir (D)",13,"Fri",
"Athir (D)",13,"Sat",
"Athir (D)",14,"Sun",
"Athir (D)",14,"Mon",
"Athir (D)",14,"Tue",
"Athir (D)",14,"Wed",
"Athir (D)",14,"Thu",
"Athir (D)",14,"Fri",
"Athir (D)",14,"Sat",
"Athir (D)",15,"Sun",
"Athir (D)",15,"Mon",
"Athir (D)",15,"Tue",
"Athir (D)",15,"Wed",
"Athir (D)",15,"Thu",
"Athir (D)",15,"Fri",
"Athir (D)",15,"Sat",
"Athir (D)",16,"Sun",
"Athir (D)",16,"Mon",
"Athir (D)",16,"Tue",
"Athir (D)",16,"Wed",
"Athir (D)",16,"Thu",
"Athir (D)",16,"Fri",
"Athir (D)",16,"Sat",
"Athir (D)",17,"Sun",
"Athir (D)",17,"Mon",
"Athir (D)",17,"Tue",
"Athir (D)",17,"Wed",
"Athir (D)",17,"Thu",
"Athir (D)",17,"Fri",
"Athir (D)",17,"Sat",
"Athir (D)",18,"Sun",
"Athir (D)",18,"Mon",
"Athir (D)",18,"Tue",
"Athir (D)",18,"Wed",
"Athir (D)",18,"Thu",
"Athir (D)",18,"Fri",
"Athir (D)",18,"Sat",
"Athir (D)",19,"Sun",
"Athir (D)",19,"Mon",
"Athir (D)",19,"Tue",
"Athir (D)",19,"Wed",
"Athir (D)",19,"Thu",
"Athir (D)",19,"Fri",
"Athir (D)",19,"Sat",
"Athir (D)",20,"Sun",
"Athir (D)",20,"Mon",
"Athir (D)",20,"Tue",
"Athir (D)",20,"Wed",
"Athir (D)",20,"Thu",
"Athir (D)",20,"Fri",
"Athir (D)",20,"Sat",
"Athir (D)",21,"Sun",
"Athir (D)",21,"Mon",
"Athir (D)",21,"Tue",
"Athir (D)",21,"Wed",
"Athir (D)",21,"Thu",
"Athir (D)",21,"Fri",
"Athir (D)",21,"Sat",
"Athir (D)",22,"Sun",
"Athir (D)",22,"Mon",
"Athir (D)",22,"Tue",
"Athir (D)",22,"Wed",
"Athir (D)",22,"Thu",
"Athir (D)",22,"Fri",
"Athir (D)",22,"Sat",
"Athir (D)",23,"Sun",
"Athir (D)",23,"Mon",
"Athir (D)",23,"Tue",
"Athir (D)",23,"Wed",
"Athir (D)",23,"Thu",
"Athir (D)",23,"Fri",
"Athir (D)",23,"Sat",
"Awali (MAK)",0,"Sun",1.602105412902767
"Awali (MAK)",0,"Mon",0.8010527064513835
"Awali (MAK)",0,"Tue",1.602105412902767
"Awali (MAK)",0,"Wed",1.602105412902767
"Awali (MAK)",0,"Thu",4.806316238708301
"Awali (MAK)",0,"Fri",1.602105412902767
"Awali (MAK)",0,"Sat",2.4031581193541505
"Awali (MAK)",1,"Sun",0
"Awali (MAK)",1,"Mon",0.8010527064513835
"Awali (MAK)",1,"Tue",0.8010527064513835
"Awali (MAK)",1,"Wed",0
"Awali (MAK)",1,"Thu",0
"Awali (MAK)",1,"Fri",3.204210825805534
"Awali (MAK)",1,"Sat",0
"Awali (MAK)",2,"Sun",0
"Awali (MAK)",2,"Mon",0
"Awali (MAK)",2,"Tue",0
"Awali (MAK)",2,"Wed",0
"Awali (MAK)",2,"Thu",0
"Awali (MAK)",2,"Fri",0
"Awali (MAK)",2,"Sat",0
"Awali (MAK)",3,"Sun",0
"Awali (MAK)",3,"Mon",0
"Awali (MAK)",3,"Tue",0
"Awali (MAK)",3,"Wed",0
"Awali (MAK)",3,"Thu",0
"Awali (MAK)",3,"Fri",0
"Awali (MAK)",3,"Sat",0
"Awali (MAK)",4,"Sun",0
"Awali (MAK)",4,"Mon",0
"Awali (MAK)",4,"Tue",0
"Awali (MAK)",4,"Wed",0
"Awali (MAK)",4,"Thu",0
"Awali (MAK)",4,"Fri",0
"Awali (MAK)",4,"Sat",0
"Awali (MAK)",5,"Sun",0
"Awali (MAK)",5,"Mon",0
"Awali (MAK)",5,"Tue",0
"Awali (MAK)",5,"Wed",0
"Awali (MAK)",5,"Thu",0
"Awali (MAK)",5,"Fri",0
"Awali (MAK)",5,"Sat",0
"Awali (MAK)",6,"Sun",0
"Awali (MAK)",6,"Mon",0
"Awali (MAK)",6,"Tue",0
"Awali (MAK)",6,"Wed",0
"Awali (MAK)",6,"Thu",0
"Awali (MAK)",6,"Fri",0
"Awali (MAK)",6,"Sat",0
"Awali (MAK)",7,"Sun",0
"Awali (MAK)",7,"Mon",0
"Awali (MAK)",7,"Tue",0
"Awali (MAK)",7,"Wed",0
"Awali (MAK)",7,"Thu",0
"Awali (MAK)",7,"Fri",0
"Awali (MAK)",7,"Sat",0
"Awali (MAK)",8,"Sun",0
"Awali (MAK)",8,"Mon",0
"Awali (MAK)",8,"Tue",0
"Awali (MAK)",8,"Wed",0
"Awali (MAK)",8,"Thu",0
"Awali (MAK)",8,"Fri",0
"Awali (MAK)",8,"Sat",0
"Awali (MAK)",9,"Sun",0
"Awali (MAK)",9,"Mon",0
"Awali (MAK)",9,"Tue",0
"Awali (MAK)",9,"Wed",0
"Awali (MAK)",9,"Thu",0
"Awali (MAK)",9,"Fri",0
"Awali (MAK)",9,"Sat",0
"Awali (MAK)",10,"Sun",0
"Awali (MAK)",10,"Mon",0
"Awali (MAK)",10,"Tue",0
"Awali (MAK)",10,"Wed",0.8010527064513835
"Awali (MAK)",10,"Thu",0
"Awali (MAK)",10,"Fri",0
"Awali (MAK)",10,"Sat",0
"Awali (MAK)",11,"Sun",0
"Awali (MAK)",11,"Mon",0.8010527064513835
"Awali (MAK)",11,"Tue",0
"Awali (MAK)",11,"Wed",2.4031581193541505
"Awali (MAK)",11,"Thu",0.8010527064513835
"Awali (MAK)",11,"Fri",0
"Awali (MAK)",11,"Sat",0
"Awali (MAK)",12,"Sun",0
"Awali (MAK)",12,"Mon",0
"Awali (MAK)",12,"Tue",0
"Awali (MAK)",12,"Wed",0
"Awali (MAK)",12,"Thu",0.8010527064513835
"Awali (MAK)",12,"Fri",0.8010527064513835
"Awali (MAK)",12,"Sat",2.4031581193541505
"Awali (MAK)",13,"Sun",0.8010527064513835
"Awali (MAK)",13,"Mon",0.8010527064513835
"Awali (MAK)",13,"Tue",1.602105412902767
"Awali (MAK)",13,"Wed",2.4031581193541505
"Awali (MAK)",13,"Thu",2.4031581193541505
"Awali (MAK)",13,"Fri",2.4031581193541505
"Awali (MAK)",13,"Sat",1.602105412902767
"Awali (MAK)",14,"Sun",0
"Awali (MAK)",14,"Mon",1.602105412902767
"Awali (MAK)",14,"Tue",4.005263532256917
"Awali (MAK)",14,"Wed",0.8010527064513835
"Awali (MAK)",14,"Thu",1.602105412902767
"Awali (MAK)",14,"Fri",1.602105412902767
"Awali (MAK)",14,"Sat",0.8010527064513835
"Awali (MAK)",15,"Sun",0
"Awali (MAK)",15,"Mon",1.602105412902767
"Awali (MAK)",15,"Tue",0.8010527064513835
"Awali (MAK)",15,"Wed",1.602105412902767
"Awali (MAK)",15,"Thu",0
"Awali (MAK)",15,"Fri",0.8010527064513835
"Awali (MAK)",15,"Sat",0
"Awali (MAK)",16,"Sun",0.8010527064513835
"Awali (MAK)",16,"Mon",0.8010527064513835
"Awali (MAK)",16,"Tue",0.8010527064513835
"Awali (MAK)",16,"Wed",0
"Awali (MAK)",16,"Thu",1.602105412902767
"Awali (MAK)",16,"Fri",2.4031581193541505
"Awali (MAK)",16,"Sat",0
"Awali (MAK)",17,"Sun",0.8010527064513835
"Awali (MAK)",17,"Mon",2.4031581193541505
"Awali (MAK)",17,"Tue",0.8010527064513835
"Awali (MAK)",17,"Wed",0.8010527064513835
"Awali (MAK)",17,"Thu",2.4031581193541505
"Awali (MAK)",17,"Fri",2.4031581193541505
"Awali (MAK)",17,"Sat",0.8010527064513835
"Awali (MAK)",18,"Sun",0.8010527064513835
"Awali (MAK)",18,"Mon",2.4031581193541505
"Awali (MAK)",18,"Tue",1.602105412902767
"Awali (MAK)",18,"Wed",3.204210825805534
"Awali (MAK)",18,"Thu",1.602105412902767
"Awali (MAK)",18,"Fri",0
"Awali (MAK)",18,"Sat",1.602105412902767
"Awali (MAK)",19,"Sun",2.4031581193541505
"Awali (MAK)",19,"Mon",1.602105412902767
"Awali (MAK)",19,"Tue",0.8010527064513835
"Awali (MAK)",19,"Wed",1.602105412902767
"Awali (MAK)",19,"Thu",0
"Awali (MAK)",19,"Fri",1.602105412902767
"Awali (MAK)",19,"Sat",0.8010527064513835
"Awali (MAK)",20,"Sun",2.4031581193541505
"Awali (MAK)",20,"Mon",3.204210825805534
"Awali (MAK)",20,"Tue",6.408421651611068
"Awali (MAK)",20,"Wed",2.4031581193541505
"Awali (MAK)",20,"Thu",2.4031581193541505
"Awali (MAK)",20,"Fri",8.811579770965219
"Awali (MAK)",20,"Sat",5.607368945159684
"Awali (MAK)",21,"Sun",1.602105412902767
"Awali (MAK)",21,"Mon",4.806316238708301
"Awali (MAK)",21,"Tue",3.204210825805534
"Awali (MAK)",21,"Wed",3.204210825805534
"Awali (MAK)",21,"Thu",4.806316238708301
"Awali (MAK)",21,"Fri",4.806316238708301
"Awali (MAK)",21,"Sat",3.204210825805534
"Awali (MAK)",22,"Sun",0.8010527064513835
"Awali (MAK)",22,"Mon",0
"Awali (MAK)",22,"Tue",6.408421651611068
"Awali (MAK)",22,"Wed",0.8010527064513835
"Awali (MAK)",22,"Thu",4.806316238708301
"Awali (MAK)",22,"Fri",6.408421651611068
"Awali (MAK)",22,"Sat",4.005263532256917
"Awali (MAK)",23,"Sun",2.4031581193541505
"Awali (MAK)",23,"Mon",2.4031581193541505
"Awali (MAK)",23,"Tue",0.8010527064513835
"Awali (MAK)",23,"Wed",4.005263532256917
"Awali (MAK)",23,"Thu",4.806316238708301
"Awali (MAK)",23,"Fri",4.005263532256917
"Awali (MAK)",23,"Sat",0.8010527064513835
"Aziziah",0,"Sun",0.8010527064513835
"Aziziah",0,"Mon",2.4031581193541505
"Aziziah",0,"Tue",0.8010527064513835
"Aziziah",0,"Wed",0
"Aziziah",0,"Thu",1.602105412902767
"Aziziah",0,"Fri",1.602105412902767
"Aziziah",0,"Sat",0
"Aziziah",1,"Sun",0
"Aziziah",1,"Mon",0
"Aziziah",1,"Tue",0
"Aziziah",1,"Wed",0
"Aziziah",1,"Thu",0
"Aziziah",1,"Fri",0
"Aziziah",1,"Sat",0
"Aziziah",2,"Sun",0
"Aziziah",2,"Mon",0
"Aziziah",2,"Tue",0
"Aziziah",2,"Wed",0
"Aziziah",2,"Thu",0
"Aziziah",2,"Fri",0
"Aziziah",2,"Sat",0
"Aziziah",3,"Sun",0
"Aziziah",3,"Mon",0
"Aziziah",3,"Tue",0
"Aziziah",3,"Wed",0
"Aziziah",3,"Thu",0
"Aziziah",3,"Fri",0
"Aziziah",3,"Sat",0
"Aziziah",4,"Sun",0
"Aziziah",4,"Mon",0
"Aziziah",4,"Tue",0
"Aziziah",4,"Wed",0
"Aziziah",4,"Thu",0
"Aziziah",4,"Fri",0
"Aziziah",4,"Sat",0
"Aziziah",5,"Sun",0
"Aziziah",5,"Mon",0
"Aziziah",5,"Tue",0
"Aziziah",5,"Wed",0
"Aziziah",5,"Thu",0
"Aziziah",5,"Fri",0
"Aziziah",5,"Sat",0
"Aziziah",6,"Sun",0
"Aziziah",6,"Mon",0
"Aziziah",6,"Tue",0
"Aziziah",6,"Wed",0
"Aziziah",6,"Thu",0
"Aziziah",6,"Fri",0
"Aziziah",6,"Sat",0
"Aziziah",7,"Sun",0
"Aziziah",7,"Mon",0
"Aziziah",7,"Tue",0
"Aziziah",7,"Wed",0
"Aziziah",7,"Thu",0
"Aziziah",7,"Fri",0
"Aziziah",7,"Sat",0
"Aziziah",8,"Sun",0
"Aziziah",8,"Mon",0
"Aziziah",8,"Tue",0
"Aziziah",8,"Wed",0
"Aziziah",8,"Thu",0
"Aziziah",8,"Fri",0
"Aziziah",8,"Sat",0
"Aziziah",9,"Sun",0
"Aziziah",9,"Mon",0
"Aziziah",9,"Tue",0.8010527064513835
"Aziziah",9,"Wed",0
"Aziziah",9,"Thu",0
"Aziziah",9,"Fri",0
"Aziziah",9,"Sat",0
"Aziziah",10,"Sun",0
"Aziziah",10,"Mon",0
"Aziziah",10,"Tue",0
"Aziziah",10,"Wed",0
"Aziziah",10,"Thu",0
"Aziziah",10,"Fri",0
"Aziziah",10,"Sat",0
"Aziziah",11,"Sun",0
"Aziziah",11,"Mon",0
"Aziziah",11,"Tue",0
"Aziziah",11,"Wed",0
"Aziziah",11,"Thu",0
"Aziziah",11,"Fri",0
"Aziziah",11,"Sat",0
"Aziziah",12,"Sun",0
"Aziziah",12,"Mon",0
"Aziziah",12,"Tue",0
"Aziziah",12,"Wed",0
"Aziziah",12,"Thu",0.8010527064513835
"Aziziah",12,"Fri",0
"Aziziah",12,"Sat",0
"Aziziah",13,"Sun",0
"Aziziah",13,"Mon",0
"Aziziah",13,"Tue",0
"Aziziah",13,"Wed",0.8010527064513835
"Aziziah",13,"Thu",1.602105412902767
"Aziziah",13,"Fri",0
"Aziziah",13,"Sat",2.4031581193541505
"Aziziah",14,"Sun",0.8010527064513835
"Aziziah",14,"Mon",0
"Aziziah",14,"Tue",0.8010527064513835
"Aziziah",14,"Wed",0.8010527064513835
"Aziziah",14,"Thu",0.8010527064513835
"Aziziah",14,"Fri",0.8010527064513835
"Aziziah",14,"Sat",0.8010527064513835
"Aziziah",15,"Sun",0
"Aziziah",15,"Mon",0
"Aziziah",15,"Tue",0
"Aziziah",15,"Wed",0.8010527064513835
"Aziziah",15,"Thu",0
"Aziziah",15,"Fri",0
"Aziziah",15,"Sat",0.8010527064513835
"Aziziah",16,"Sun",0
"Aziziah",16,"Mon",1.602105412902767
"Aziziah",16,"Tue",0.8010527064513835
"Aziziah",16,"Wed",0
"Aziziah",16,"Thu",0.8010527064513835
"Aziziah",16,"Fri",0.8010527064513835
"Aziziah",16,"Sat",1.602105412902767
"Aziziah",17,"Sun",0
"Aziziah",17,"Mon",0
"Aziziah",17,"Tue",1.602105412902767
"Aziziah",17,"Wed",0
"Aziziah",17,"Thu",0.8010527064513835
"Aziziah",17,"Fri",0
"Aziziah",17,"Sat",1.602105412902767
"Aziziah",18,"Sun",0
"Aziziah",18,"Mon",1.602105412902767
"Aziziah",18,"Tue",3.204210825805534
"Aziziah",18,"Wed",0
"Aziziah",18,"Thu",0
"Aziziah",18,"Fri",0.8010527064513835
"Aziziah",18,"Sat",3.204210825805534
"Aziziah",19,"Sun",0
"Aziziah",19,"Mon",2.4031581193541505
"Aziziah",19,"Tue",0
"Aziziah",19,"Wed",0.8010527064513835
"Aziziah",19,"Thu",1.602105412902767
"Aziziah",19,"Fri",0.8010527064513835
"Aziziah",19,"Sat",1.602105412902767
"Aziziah",20,"Sun",0
"Aziziah",20,"Mon",4.005263532256917
"Aziziah",20,"Tue",4.005263532256917
"Aziziah",20,"Wed",0
"Aziziah",20,"Thu",2.4031581193541505
"Aziziah",20,"Fri",5.607368945159684
"Aziziah",20,"Sat",2.4031581193541505
"Aziziah",21,"Sun",0
"Aziziah",21,"Mon",0.8010527064513835
"Aziziah",21,"Tue",2.4031581193541505
"Aziziah",21,"Wed",0.8010527064513835
"Aziziah",21,"Thu",4.005263532256917
"Aziziah",21,"Fri",4.005263532256917
"Aziziah",21,"Sat",2.4031581193541505
"Aziziah",22,"Sun",4.005263532256917
"Aziziah",22,"Mon",0
"Aziziah",22,"Tue",1.602105412902767
"Aziziah",22,"Wed",1.602105412902767
"Aziziah",22,"Thu",2.4031581193541505
"Aziziah",22,"Fri",5.607368945159684
"Aziziah",22,"Sat",0.8010527064513835
"Aziziah",23,"Sun",1.602105412902767
"Aziziah",23,"Mon",0.8010527064513835
"Aziziah",23,"Tue",2.4031581193541505
"Aziziah",23,"Wed",2.4031581193541505
"Aziziah",23,"Thu",3.204210825805534
"Aziziah",23,"Fri",2.4031581193541505
"Aziziah",23,"Sat",0
"Aziziah (D)",0,"Sun",0
"Aziziah (D)",0,"Mon",1.602105412902767
"Aziziah (D)",0,"Tue",0.8010527064513835
"Aziziah (D)",0,"Wed",0.8010527064513835
"Aziziah (D)",0,"Thu",1.602105412902767
"Aziziah (D)",0,"Fri",2.4031581193541505
"Aziziah (D)",0,"Sat",0
"Aziziah (D)",1,"Sun",0
"Aziziah (D)",1,"Mon",0
"Aziziah (D)",1,"Tue",0
"Aziziah (D)",1,"Wed",0
"Aziziah (D)",1,"Thu",0.8010527064513835
"Aziziah (D)",1,"Fri",0
"Aziziah (D)",1,"Sat",0
"Aziziah (D)",2,"Sun",0
"Aziziah (D)",2,"Mon",0
"Aziziah (D)",2,"Tue",0
"Aziziah (D)",2,"Wed",0
"Aziziah (D)",2,"Thu",0.8010527064513835
"Aziziah (D)",2,"Fri",0
"Aziziah (D)",2,"Sat",0
"Aziziah (D)",3,"Sun",0
"Aziziah (D)",3,"Mon",0
"Aziziah (D)",3,"Tue",0
"Aziziah (D)",3,"Wed",0
"Aziziah (D)",3,"Thu",0
"Aziziah (D)",3,"Fri",0
"Aziziah (D)",3,"Sat",0
"Aziziah (D)",4,"Sun",0
"Aziziah (D)",4,"Mon",0
"Aziziah (D)",4,"Tue",0
"Aziziah (D)",4,"Wed",0
"Aziziah (D)",4,"Thu",0
"Aziziah (D)",4,"Fri",0
"Aziziah (D)",4,"Sat",0
"Aziziah (D)",5,"Sun",0
"Aziziah (D)",5,"Mon",0
"Aziziah (D)",5,"Tue",0
"Aziziah (D)",5,"Wed",0
"Aziziah (D)",5,"Thu",0
"Aziziah (D)",5,"Fri",0
"Aziziah (D)",5,"Sat",0
"Aziziah (D)",6,"Sun",0
"Aziziah (D)",6,"Mon",0
"Aziziah (D)",6,"Tue",0
"Aziziah (D)",6,"Wed",0
"Aziziah (D)",6,"Thu",0
"Aziziah (D)",6,"Fri",0
"Aziziah (D)",6,"Sat",0
"Aziziah (D)",7,"Sun",0
"Aziziah (D)",7,"Mon",0
"Aziziah (D)",7,"Tue",0
"Aziziah (D)",7,"Wed",0
"Aziziah (D)",7,"Thu",0
"Aziziah (D)",7,"Fri",0
"Aziziah (D)",7,"Sat",0
"Aziziah (D)",8,"Sun",0
"Aziziah (D)",8,"Mon",0
"Aziziah (D)",8,"Tue",0
"Aziziah (D)",8,"Wed",0
"Aziziah (D)",8,"Thu",0
"Aziziah (D)",8,"Fri",0
"Aziziah (D)",8,"Sat",0
"Aziziah (D)",9,"Sun",0
"Aziziah (D)",9,"Mon",0
"Aziziah (D)",9,"Tue",0
"Aziziah (D)",9,"Wed",0
"Aziziah (D)",9,"Thu",0.8010527064513835
"Aziziah (D)",9,"Fri",0
"Aziziah (D)",9,"Sat",0
"Aziziah (D)",10,"Sun",0
"Aziziah (D)",10,"Mon",0
"Aziziah (D)",10,"Tue",0
"Aziziah (D)",10,"Wed",0
"Aziziah (D)",10,"Thu",0
"Aziziah (D)",10,"Fri",0
"Aziziah (D)",10,"Sat",0
"Aziziah (D)",11,"Sun",0
"Aziziah (D)",11,"Mon",0
"Aziziah (D)",11,"Tue",0
"Aziziah (D)",11,"Wed",0.8010527064513835
"Aziziah (D)",11,"Thu",0
"Aziziah (D)",11,"Fri",0
"Aziziah (D)",11,"Sat",0.8010527064513835
"Aziziah (D)",12,"Sun",0.8010527064513835
"Aziziah (D)",12,"Mon",0.8010527064513835
"Aziziah (D)",12,"Tue",1.602105412902767
"Aziziah (D)",12,"Wed",0
"Aziziah (D)",12,"Thu",1.602105412902767
"Aziziah (D)",12,"Fri",0
"Aziziah (D)",12,"Sat",1.602105412902767
"Aziziah (D)",13,"Sun",0
"Aziziah (D)",13,"Mon",0
"Aziziah (D)",13,"Tue",1.602105412902767
"Aziziah (D)",13,"Wed",1.602105412902767
"Aziziah (D)",13,"Thu",0
"Aziziah (D)",13,"Fri",3.204210825805534
